1 1.13, 0.22, 0.05, 0.05
1 0.69, 0.22, 0.03, 0.03
1 0.87, 0.23, 0.04, 0.05
1 1.19, 0.23, 0.06, 0.03
1 0.80, 0.23, 0.04, 0.04
1 1.09, 0.23, 0.03, 0.05
1 0.96, 0.24, 0.04, 0.05
1 0.91, 0.24, 0.05, 0.03
1 1.12, 0.24, 0.04, 0.05
1 0.71, 0.24, 0.04, 0.04
1 0.52, 0.25, 0.05, 0.03
1 0.61, 0.25, 0.05, 0.03
1 0.70, 0.26, 0.02, 0.04
1 0.60, 0.27, 0.05, 0.05
1 0.95, 0.25, 0.05, 0.06
1 0.55, 0.27, 0.03, 0.05
1 1.06, 0.27, 0.03, 0.05
1 1.08, 0.27, 0.04, 0.06
1 1.23, 0.27, 0.05, 0.06
1 0.88, 0.28, 0.03, 0.04
1 1.11, 0.28, 0.03, 0.04
1 1.20, 0.28, 0.04, 0.05
1 0.65, 0.28, 0.05, 0.02
1 0.51, 0.29, 0.05, 0.03
1 0.59, 0.30, 0.05, 0.03
1 1.11, 0.31, 0.05, 0.04
1 0.55, 0.32, 0.07, 0.02
1 1.04, 0.32, 0.05, 0.04
1 0.49, 0.32, 0.06, 0.02
1 1.18, 0.32, 0.07, 0.03
1 0.76, 0.32, 0.06, 0.04
1 0.91, 0.32, 0.03, 0.04
1 0.66, 0.32, 0.03, 0.03
1 0.61, 0.35, 0.04, 0.04
1 1.17, 0.35, 0.05, 0.04
1 0.85, 0.36, 0.07, 0.03
1 1.27, 0.36, 0.07, 0.03
1 0.54, 0.36, 0.06, 0.04
1 0.73, 0.36, 0.04, 0.06
1 0.76, 0.36, 0.03, 0.03
1 1.19, 0.36, 0.06, 0.04
1 1.11, 0.37, 0.05, 0.06
1 0.82, 0.37, 0.08, 0.03
1 0.65, 0.37, 0.03, 0.03
1 1.26, 0.38, 0.05, 0.03
1 1.04, 0.38, 0.06, 0.04
1 0.68, 0.38, 0.06, 0.04
1 0.99, 0.38, 0.07, 0.03
1 0.75, 0.38, 0.04, 0.05
1 1.30, 0.38, 0.03, 0.03
1 0.83, 0.39, 0.04, 0.03
1 0.86, 0.39, 0.05, 0.05
1 0.91, 0.39, 0.04, 0.07
1 0.80, 0.40, 0.06, 0.04
1 1.26, 0.40, 0.05, 0.05
1 1.10, 0.40, 0.06, 0.05
1 1.29, 0.40, 0.04, 0.06
1 0.88, 0.40, 0.04, 0.05
1 0.97, 0.40, 0.03, 0.04
1 0.67, 0.40, 0.04, 0.02
1 0.54, 0.41, 0.03, 0.04
1 0.61, 0.41, 0.06, 0.03
1 1.02, 0.41, 0.08, 0.03
1 1.24, 0.42, 0.04, 0.05
1 0.81, 0.42, 0.05, 0.04
1 0.66, 0.42, 0.08, 0.03
1 0.55, 0.43, 0.06, 0.05
1 0.86, 0.43, 0.05, 0.04
1 1.09, 0.44, 0.04, 0.04
1 0.79, 0.44, 0.11, 0.04
1 0.95, 0.45, 0.06, 0.04
1 1.13, 0.46, 0.08, 0.03
1 0.76, 0.46, 0.05, 0.02
1 0.70, 0.46, 0.05, 0.02
1 0.88, 0.47, 0.07, 0.05
1 1.06, 0.47, 0.04, 0.07
1 1.20, 0.47, 0.06, 0.03
1 1.10, 0.48, 0.08, 0.03
1 0.84, 0.48, 0.05, 0.04
1 0.97, 0.49, 0.07, 0.05
1 1.19, 0.49, 0.05, 0.06
1 0.58, 0.49, 0.07, 0.03
1 0.69, 0.50, 0.07, 0.02
1 1.25, 0.51, 0.06, 0.04
1 0.67, 0.51, 0.06, 0.04
1 0.58, 0.51, 0.07, 0.02
1 0.84, 0.51, 0.06, 0.03
1 0.89, 0.52, 0.06, 0.06
1 1.08, 0.52, 0.06, 0.04
1 0.93, 0.53, 0.05, 0.05
1 0.88, 0.53, 0.04, 0.05
1 1.03, 0.53, 0.10, 0.04
1 0.98, 0.54, 0.07, 0.03
1 1.27, 0.55, 0.05, 0.06
1 1.17, 0.55, 0.05, 0.05
1 0.63, 0.55, 0.04, 0.03
1 1.05, 0.56, 0.06, 0.06
1 0.96, 0.57, 0.09, 0.05
1 1.03, 0.57, 0.05, 0.05
1 0.59, 0.58, 0.06, 0.03
1 0.66, 0.58, 0.05, 0.05
1 0.74, 0.60, 0.04, 0.05
1 1.06, 0.61, 0.08, 0.04
1 0.88, 0.61, 0.03, 0.05
1 0.91, 0.61, 0.04, 0.05
1 0.70, 0.62, 0.03, 0.03
1 0.99, 0.63, 0.04, 0.06
1 0.78, 0.65, 0.03, 0.06
1 0.84, 0.66, 0.06, 0.05
1 0.81, 0.65, 0.03, 0.06
1 1.14, 0.09, 0.03, 0.02
1 0.98, 0.10, 0.05, 0.04
1 0.96, 0.10, 0.04, 0.03
1 0.79, 0.10, 0.05, 0.03
1 1.11, 0.11, 0.03, 0.02
1 0.94, 0.11, 0.04, 0.02
1 0.94, 0.12, 0.03, 0.03
1 0.97, 0.13, 0.03, 0.04
1 0.81, 0.12, 0.03, 0.03
1 0.84, 0.12, 0.03, 0.03
1 0.67, 0.12, 0.03, 0.02
1 0.74, 0.12, 0.03, 0.04
1 0.68, 0.12, 0.04, 0.02
1 0.73, 0.13, 0.02, 0.02
1 0.31, 0.13, 0.05, 0.04
1 0.71, 0.13, 0.02, 0.02
1 0.11, 0.14, 0.05, 0.03
1 0.80, 0.14, 0.04, 0.03
1 0.60, 0.14, 0.03, 0.03
1 -0.00, 0.14, 0.01, 0.04
1 1.12, 0.14, 0.03, 0.02
1 0.77, 0.15, 0.03, 0.04
1 0.79, 0.15, 0.03, 0.04
1 0.80, 0.16, 0.04, 0.03
1 0.64, 0.15, 0.02, 0.02
1 1.22, 0.16, 0.04, 0.03
1 0.70, 0.17, 0.03, 0.02
1 0.72, 0.18, 0.02, 0.03
1 0.18, 0.19, 0.04, 0.04
1 0.28, 0.17, 0.03, 0.04
1 0.40, 0.18, 0.03, 0.04
1 0.36, 0.27, 0.08, 0.03
1 0.52, 0.18, 0.04, 0.05
1 0.38, 0.18, 0.02, 0.04
1 0.78, 0.19, 0.03, 0.03
1 0.80, 0.20, 0.04, 0.02
1 0.35, 0.19, 0.03, 0.04
1 0.08, 0.19, 0.05, 0.04
1 0.12, 0.19, 0.04, 0.04
1 0.46, 0.19, 0.03, 0.03
1 0.05, 0.19, 0.03, 0.04
1 0.30, 0.19, 0.04, 0.05
1 0.33, 0.20, 0.04, 0.04
1 0.01, 0.19, 0.03, 0.04
1 0.47, 0.20, 0.03, 0.04
1 0.17, 0.20, 0.03, 0.04
1 0.14, 0.20, 0.04, 0.04
1 0.76, 0.20, 0.03, 0.03
1 0.50, 0.20, 0.02, 0.03
1 0.54, 0.22, 0.03, 0.03
1 0.49, 0.23, 0.05, 0.03
1 0.46, 0.24, 0.03, 0.03
1 0.44, 0.26, 0.07, 0.03
1 0.57, 0.24, 0.02, 0.03
1 0.58, 0.24, 0.03, 0.04
1 0.25, 0.28, 0.06, 0.05
1 0.48, 0.34, 0.06, 0.05
1 0.40, 0.35, 0.06, 0.03
1 1.01, 0.36, 0.08, 0.03
1 1.00, 0.40, 0.03, 0.02
1 0.45, 0.43, 0.03, 0.05
1 0.38, 0.44, 0.05, 0.05
1 1.25, 0.47, 0.04, 0.05
1 1.28, 0.48, 0.06, 0.03
1 0.45, 0.49, 0.04, 0.05
1 0.46, 0.58, 0.10, 0.05
1 0.69, 0.64, 0.06, 0.03
1 1.07, 0.65, 0.08, 0.03
1 0.83, 0.71, 0.07, 0.03
1 0.14, 0.14, 0.04, 0.04
1 0.17, 0.13, 0.04, 0.04
1 0.25, 0.20, 0.05, 0.04
1 0.25, 0.17, 0.03, 0.04
1 0.22, 0.19, 0.04, 0.04
1 0.34, 0.25, 0.05, 0.03
1 0.41, 0.24, 0.04, 0.03
1 0.40, 0.22, 0.06, 0.02
1 0.43, 0.19, 0.04, 0.04
1 0.41, 0.21, 0.05, 0.02
1 0.32, 0.29, 0.04, 0.05
1 0.49, 0.27, 0.05, 0.06
1 0.52, 0.26, 0.03, 0.04
1 0.56, 0.17, 0.03, 0.05
1 0.60, 0.18, 0.03, 0.03
1 0.58, 0.21, 0.05, 0.02
1 0.62, 0.19, 0.03, 0.03
1 0.58, 0.18, 0.03, 0.04
1 0.61, 0.43, 0.03, 0.03
1 0.49, 0.45, 0.06, 0.04
1 0.58, 0.47, 0.06, 0.03
1 0.59, 0.63, 0.09, 0.07
1 0.95, 0.63, 0.06, 0.07
1 0.94, 0.61, 0.06, 0.05
1 0.90, 0.65, 0.05, 0.05
1 1.20, 0.63, 0.07, 0.03
1 1.28, 0.62, 0.05, 0.05
1 1.27, 0.60, 0.07, 0.05
1 1.21, 0.58, 0.08, 0.05
1 1.11, 0.57, 0.06, 0.07
1 1.16, 0.57, 0.04, 0.06
1 1.09, 0.49, 0.08, 0.05
1 0.99, 0.47, 0.07, 0.04
1 0.99, 0.44, 0.06, 0.05
1 1.03, 0.46, 0.04, 0.07
1 1.01, 0.43, 0.08, 0.04
1 1.07, 0.42, 0.06, 0.03
1 1.20, 0.57, 0.07, 0.05
1 1.22, 0.54, 0.07, 0.05
1 1.21, 0.49, 0.04, 0.05
1 1.16, 0.50, 0.05, 0.06
1 1.13, 0.52, 0.04, 0.08
1 0.90, 0.06, 0.04, 0.03
1 0.15, 0.02, 0.04, 0.02
1 0.59, 0.05, 0.03, 0.02
1 1.26, 0.06, 0.03, 0.03
1 0.84, 0.15, 0.04, 0.03
1 0.87, 0.14, 0.05, 0.02
1 0.88, 0.16, 0.02, 0.04
1 0.84, 0.17, 0.04, 0.04
1 0.86, 0.16, 0.03, 0.04
1 0.62, 0.60, 0.06, 0.06
1 0.87, 0.66, 0.06, 0.05
1 0.94, 0.50, 0.09, 0.05
1 0.91, 0.50, 0.06, 0.04
1 0.96, 0.59, 0.08, 0.04
1 0.51, 0.34, 0.07, 0.03
1 0.57, 0.40, 0.04, 0.04
1 0.52, 0.39, 0.06, 0.05
1 0.59, 0.37, 0.04, 0.05
1 0.57, 0.34, 0.04, 0.06
1 0.54, 0.33, 0.05, 0.03
1 0.57, 0.33, 0.04, 0.02
1 1.28, 0.52, 0.05, 0.05
1 1.29, 0.45, 0.04, 0.03
1 1.31, 0.44, 0.03, 0.05
1 1.29, 0.08, 0.04, 0.02
1 1.18, 0.07, 0.03, 0.02
1 1.23, 0.09, 0.04, 0.02
1 1.25, 0.08, 0.03, 0.02
1 1.31, 0.10, 0.03, 0.01
1 1.28, 0.10, 0.05, 0.04
1 1.31, 0.19, 0.02, 0.01
1 0.71, 0.16, 0.05, 0.02
1 0.69, 0.15, 0.06, 0.02
1 0.68, 0.26, 0.02, 0.03
1 0.74, 0.24, 0.03, 0.04
1 0.79, 0.22, 0.05, 0.02
1 0.82, 0.22, 0.05, 0.02
1 1.03, 0.22, 0.04, 0.05
1 1.01, 0.25, 0.06, 0.06
1 1.00, 0.27, 0.05, 0.06
1 1.08, 0.19, 0.04, 0.04
1 1.08, 0.15, 0.05, 0.05
1 1.15, 0.21, 0.04, 0.05
1 1.14, 0.17, 0.03, 0.04
1 1.15, 0.11, 0.04, 0.03
1 1.16, 0.10, 0.05, 0.02
1 1.23, 0.12, 0.03, 0.04
1 1.24, 0.11, 0.04, 0.03
1 1.30, 0.22, 0.04, 0.04
1 1.26, 0.15, 0.06, 0.03
1 1.31, 0.14, 0.03, 0.03
1 1.17, 0.14, 0.05, 0.04
1 1.18, 0.10, 0.05, 0.02
1 1.27, 0.30, 0.03, 0.04
1 1.30, 0.27, 0.03, 0.04
1 1.15, 0.27, 0.04, 0.06
1 1.05, 0.32, 0.06, 0.05
1 1.18, 0.29, 0.04, 0.06
1 1.15, 0.32, 0.03, 0.05
1 1.25, 0.27, 0.05, 0.03
1 0.66, 0.24, 0.04, 0.05
1 0.76, 0.24, 0.04, 0.05
1 0.79, 0.25, 0.04, 0.05
1 0.84, 0.24, 0.03, 0.04
1 0.85, 0.24, 0.04, 0.05
1 0.90, 0.29, 0.04, 0.03
1 0.90, 0.31, 0.06, 0.03
1 0.94, 0.29, 0.04, 0.04
1 1.00, 0.31, 0.04, 0.05
1 0.68, 0.19, 0.05, 0.05
1 0.66, 0.20, 0.04, 0.05
1 0.66, 0.17, 0.03, 0.03
1 0.67, 0.17, 0.03, 0.04
1 1.06, 0.12, 0.04, 0.04
1 1.11, 0.09, 0.03, 0.02
1 1.08, 0.09, 0.04, 0.03
1 1.05, 0.09, 0.03, 0.02
1 1.01, 0.09, 0.04, 0.04
1 0.64, 0.28, 0.03, 0.03
1 0.61, 0.33, 0.05, 0.04
1 0.64, 0.31, 0.03, 0.04
1 0.69, 0.35, 0.03, 0.04
1 0.70, 0.44, 0.07, 0.03
1 0.76, 0.49, 0.08, 0.04
1 0.62, 0.51, 0.06, 0.04
1 0.57, 0.53, 0.08, 0.03
1 0.58, 0.55, 0.06, 0.03
1 0.73, 0.40, 0.04, 0.04
1 0.64, 0.44, 0.06, 0.03
1 0.63, 0.47, 0.07, 0.03
1 0.70, 0.48, 0.06, 0.02
1 0.69, 0.54, 0.08, 0.04
1 0.65, 0.54, 0.06, 0.03
1 0.70, 0.60, 0.06, 0.03
1 0.65, 0.57, 0.08, 0.04
1 0.78, 0.61, 0.08, 0.04
1 0.67, 0.35, 0.03, 0.04
1 0.62, 0.39, 0.05, 0.02
1 0.73, 0.32, 0.03, 0.03
1 0.72, 0.35, 0.04, 0.02
1 1.26, 0.21, 0.04, 0.05
1 1.29, 0.20, 0.04, 0.02
1 1.27, 0.25, 0.06, 0.02
1 1.25, 0.26, 0.07, 0.03
1 1.17, 0.25, 0.08, 0.03
1 1.12, 0.44, 0.09, 0.03
1 1.16, 0.42, 0.07, 0.06
1 1.19, 0.43, 0.05, 0.04
1 1.14, 0.38, 0.08, 0.04
1 1.08, 0.35, 0.04, 0.05
1 1.11, 0.35, 0.06, 0.05
1 1.21, 0.34, 0.05, 0.03
1 1.25, 0.33, 0.08, 0.02
1 1.29, 0.31, 0.04, 0.02
1 1.29, 0.31, 0.04, 0.03
1 1.21, 0.38, 0.05, 0.07
1 1.24, 0.36, 0.02, 0.05
1 1.26, 0.35, 0.08, 0.02
1 1.24, 0.45, 0.05, 0.03
1 0.94, 0.41, 0.03, 0.05
1 0.92, 0.37, 0.05, 0.05
1 0.96, 0.36, 0.06, 0.04
1 0.94, 0.34, 0.06, 0.03
1 0.83, 0.30, 0.07, 0.04
1 0.86, 0.28, 0.04, 0.05
1 0.91, 0.27, 0.05, 0.04
1 1.05, 0.22, 0.04, 0.05
1 1.03, 0.11, 0.04, 0.04
1 1.00, 0.15, 0.04, 0.04
1 0.94, 0.18, 0.04, 0.04
1 0.92, 0.15, 0.02, 0.03
1 0.93, 0.14, 0.04, 0.04
1 0.99, 0.17, 0.03, 0.05
1 0.97, 0.16, 0.03, 0.04
1 0.97, 0.19, 0.03, 0.04
1 0.97, 0.30, 0.05, 0.06
1 0.75, 0.55, 0.06, 0.04
1 0.71, 0.56, 0.04, 0.04
1 0.74, 0.52, 0.05, 0.03
1 0.73, 0.53, 0.08, 0.02
1 0.85, 0.57, 0.06, 0.04
1 0.64, 0.42, 0.06, 0.03
1 0.81, 0.28, 0.06, 0.02
1 0.80, 0.30, 0.07, 0.04
1 0.77, 0.29, 0.04, 0.05
1 0.82, 0.46, 0.05, 0.03
1 0.81, 0.47, 0.04, 0.04
1 0.92, 0.56, 0.05, 0.03
1 0.86, 0.54, 0.08, 0.06
1 0.90, 0.59, 0.07, 0.03
1 0.75, 0.64, 0.04, 0.06
1 0.77, 0.60, 0.04, 0.06
1 0.84, 0.62, 0.04, 0.07
1 0.82, 0.60, 0.07, 0.03
1 0.75, 0.57, 0.06, 0.04
1 0.75, 0.50, 0.06, 0.03
1 0.78, 0.51, 0.05, 0.03
1 0.75, 0.42, 0.06, 0.05
1 0.82, 0.53, 0.05, 0.04
1 0.79, 0.58, 0.07, 0.03
1 0.80, 0.54, 0.04, 0.06
1 0.65, 0.48, 0.06, 0.04
1 0.59, 0.45, 0.07, 0.03
1 0.76, 0.27, 0.04, 0.05
1 0.74, 0.31, 0.04, 0.05
1 0.84, 0.34, 0.07, 0.02
1 0.70, 0.28, 0.06, 0.03
1 0.72, 0.29, 0.03, 0.03
1 0.68, 0.30, 0.06, 0.05
1 0.65, 0.30, 0.04, 0.03
1 0.80, 0.33, 0.04, 0.06
1 0.77, 0.35, 0.04, 0.07
