1 3681.5, 1874.5, 92.0, 240.0
1 2033.5, 1869.5, 123.0, 237.0
1 5213.5, 1870.5, 162.0, 172.0
1 470.5, 1879.5, 123.0, 270.0
1 327.5, 1902.5, 137.0, 169.0
1 396.5, 1950.5, 92.0, 204.0
1 2396.5, 1884.5, 62.0, 172.0
1 1401.5, 1887.5, 70.0, 163.0
1 3459.5, 1886.5, 91.0, 187.0
1 649.5, 1889.5, 121.0, 215.0
1 2779.5, 1889.5, 112.0, 105.0
1 3765.5, 1907.5, 75.0, 187.0
1 2555.5, 1910.5, 127.0, 153.0
1 2662.5, 1961.5, 125.0, 187.0
1 983.5, 1912.5, 135.0, 246.0
1 1046.5, 2134.5, 115.0, 254.0
1 1359.5, 1912.5, 98.0, 222.0
1 2448.5, 1913.5, 96.0, 165.0
1 1198.0, 1915.5, 166.5, 193.0
1 1100.5, 1932.5, 103.0, 203.0
1 568.5, 1926.5, 82.0, 156.0
1 1619.5, 1929.5, 130.0, 203.0
1 1665.5, 1998.5, 136.0, 171.0
1 69.5, 1951.5, 88.0, 224.0
1 4439.5, 1976.5, 119.0, 225.0
1 -0.5, 1964.5, 67.0, 178.0
1 3287.5, 1961.5, 169.0, 233.0
1 143.5, 1977.5, 110.0, 203.0
1 2943.5, 1995.5, 133.0, 156.0
1 3622.5, 2003.5, 124.0, 227.0
1 1177.5, 2006.5, 138.0, 119.0
1 2570.5, 2043.5, 93.0, 180.0
1 4139.5, 2023.26, 115.0, 200.24
1 3170.5, 2034.5, 124.0, 175.0
1 3062.5, 2042.5, 133.0, 189.0
1 2924.5, 2095.5, 175.0, 142.0
1 4223.5, 2051.5, 154.0, 183.0
1 4324.5, 2185.5, 176.0, 183.0
1 2816.5, 2058.5, 90.0, 166.0
1 2278.5, 2062.5, 203.0, 174.0
1 3508.5, 2063.5, 116.0, 200.0
1 523.5, 2070.5, 95.0, 140.0
1 602.5, 2083.5, 68.0, 154.0
1 2107.5, 2075.5, 104.0, 208.0
1 225.5, 2090.5, 111.0, 209.0
1 1328.5, 2093.5, 126.0, 175.0
1 2202.5, 2092.5, 87.0, 195.0
1 1193.5, 2111.5, 151.0, 120.0
1 944.5, 2132.5, 130.0, 221.0
1 882.5, 2134.5, 97.0, 171.0
1 1145.5, 2142.5, 137.0, 227.0
1 1775.5, 2154.5, 104.0, 211.0
1 1635.5, 2164.5, 144.0, 203.0
1 3131.5, 2170.5, 106.0, 180.0
1 2521.5, 2174.5, 171.0, 209.0
1 4108.5, 2174.5, 100.0, 245.0
1 2670.5, 2176.5, 99.0, 174.0
1 2747.5, 2201.5, 183.0, 167.0
1 395.5, 2218.5, 185.0, 159.0
1 3192.5, 2218.5, 91.0, 208.0
1 3381.5, 2230.5, 154.0, 182.0
1 2470.5, 2240.5, 114.0, 242.0
1 3248.5, 2245.5, 115.0, 247.0
1 2373.5, 2270.5, 99.0, 215.0
1 1220.5, 2302.5, 120.0, 144.0
1 1277.5, 2371.5, 168.0, 185.0
1 3360.5, 2328.5, 128.0, 223.0
1 551.5, 2346.5, 108.0, 190.0
1 426.5, 2496.5, 142.0, 183.0
1 689.25, 1935.76, 96.0, 237.0
1 737.62, 2034.38, 170.0, 209.25
1 731.81, 1931.13, 208.5, 162.81
1 5290.0, 1635.51, 180.99, 124.5
1 4888.75, 1852.26, 197.5, 151.5
1 3945.25, 1977.01, 120.0, 283.0
1 3829.75, 1828.76, 116.5, 267.0
1 3245.75, 1834.0, 146.75, 126.51
1 3336.75, 1781.88, 92.5, 241.75
1 1423.0, 1384.0, 116.0, 141.01
1 3439.97, 309.01, 60.0, 215.0
1 3325.0, 1236.01, 183.0, 119.0
1 2380.0, 917.01, 98.0, 69.0
1 1961.0, 1800.5, 106.5, 185.0
1 1972.25, 1853.0, 120.75, 235.0
