1 1.42, 0.10, 0.06, 0.02
1 0.83, 0.09, 0.07, 0.01
1 1.08, 0.09, 0.03, 0.03
1 1.10, 0.09, 0.03, 0.04
1 1.06, 0.12, 0.06, 0.02
1 1.08, 0.13, 0.05, 0.01
1 1.12, 0.15, 0.04, 0.03
1 1.17, 0.09, 0.04, 0.03
1 1.13, 0.10, 0.06, 0.03
1 1.14, 0.12, 0.06, 0.01
1 1.19, 0.12, 0.03, 0.05
1 1.17, 0.12, 0.03, 0.04
1 1.27, 0.09, 0.06, 0.02
1 0.79, 0.09, 0.07, 0.02
1 0.77, 0.10, 0.05, 0.02
1 0.86, 0.10, 0.04, 0.01
1 0.70, 0.10, 0.05, 0.02
1 0.75, 0.10, 0.03, 0.04
1 0.79, 0.11, 0.06, 0.02
1 0.86, 0.11, 0.03, 0.03
1 0.76, 0.12, 0.06, 0.02
1 0.98, 0.10, 0.09, 0.02
1 0.94, 0.11, 0.04, 0.03
1 0.97, 0.11, 0.07, 0.02
1 1.01, 0.12, 0.04, 0.04
1 0.87, 0.13, 0.07, 0.02
1 0.93, 0.13, 0.04, 0.04
1 0.96, 0.13, 0.03, 0.04
1 0.87, 0.14, 0.07, 0.02
1 1.01, 0.14, 0.04, 0.04
1 1.30, 0.10, 0.03, 0.03
1 1.38, 0.11, 0.04, 0.03
1 1.34, 0.11, 0.06, 0.03
1 1.37, 0.13, 0.04, 0.03
1 1.27, 0.11, 0.05, 0.02
1 1.33, 0.11, 0.04, 0.02
1 1.25, 0.11, 0.05, 0.03
1 1.22, 0.11, 0.05, 0.02
1 1.21, 0.12, 0.05, 0.03
1 1.25, 0.13, 0.03, 0.03
1 1.26, 0.14, 0.05, 0.04
1 0.72, 0.11, 0.04, 0.04
1 1.04, 0.11, 0.03, 0.03
1 1.05, 0.13, 0.03, 0.03
1 1.08, 0.14, 0.02, 0.04
1 1.04, 0.15, 0.04, 0.02
1 1.09, 0.17, 0.06, 0.03
1 1.47, 0.11, 0.03, 0.03
1 1.48, 0.13, 0.02, 0.02
1 1.41, 0.12, 0.06, 0.02
1 0.69, 0.12, 0.04, 0.04
1 1.12, 0.12, 0.05, 0.01
1 1.21, 0.13, 0.05, 0.04
1 1.35, 0.13, 0.05, 0.03
1 1.32, 0.13, 0.04, 0.02
1 1.35, 0.15, 0.06, 0.03
1 1.34, 0.15, 0.04, 0.05
1 1.12, 0.13, 0.06, 0.03
1 1.14, 0.14, 0.04, 0.03
1 1.30, 0.13, 0.03, 0.03
1 0.64, 0.14, 0.07, 0.02
1 1.40, 0.14, 0.04, 0.04
1 1.42, 0.14, 0.05, 0.03
1 0.79, 0.14, 0.07, 0.02
1 1.10, 0.14, 0.06, 0.05
1 1.48, 0.15, 0.02, 0.03
1 1.30, 0.15, 0.04, 0.03
1 1.30, 0.17, 0.05, 0.04
1 1.20, 0.17, 0.07, 0.02
1 1.02, 0.17, 0.04, 0.03
1 1.05, 0.17, 0.06, 0.04
1 0.85, 0.18, 0.04, 0.04
1 0.90, 0.18, 0.07, 0.02
1 0.56, 0.18, 0.04, 0.05
1 1.15, 0.18, 0.04, 0.03
1 1.49, 0.19, 0.01, 0.02
1 1.21, 0.19, 0.07, 0.02
1 1.46, 0.19, 0.04, 0.03
1 1.33, 0.19, 0.06, 0.02
1 1.18, 0.20, 0.04, 0.03
1 1.21, 0.22, 0.07, 0.04
1 1.38, 0.20, 0.06, 0.04
1 1.13, 0.20, 0.06, 0.04
1 1.11, 0.21, 0.05, 0.03
1 0.89, 0.20, 0.04, 0.04
1 1.16, 0.20, 0.05, 0.05
1 1.25, 0.21, 0.05, 0.04
1 1.07, 0.21, 0.03, 0.03
1 1.05, 0.21, 0.03, 0.05
1 0.59, 0.21, 0.06, 0.04
1 0.87, 0.21, 0.04, 0.04
1 0.80, 0.21, 0.05, 0.04
1 1.30, 0.22, 0.03, 0.04
1 0.94, 0.22, 0.04, 0.04
1 0.96, 0.22, 0.04, 0.04
1 0.92, 0.22, 0.04, 0.05
1 0.67, 0.22, 0.06, 0.03
1 1.10, 0.23, 0.04, 0.03
1 0.77, 0.23, 0.05, 0.03
1 1.07, 0.27, 0.05, 0.05
1 1.45, 0.31, 0.03, 0.03
1 1.45, 0.32, 0.04, 0.03
1 1.03, 0.33, 0.03, 0.05
1 0.49, 0.34, 0.05, 0.03
1 1.41, 0.35, 0.05, 0.02
1 1.07, 0.37, 0.03, 0.03
1 0.17, 0.41, 0.03, 0.04
1 0.97, 0.11, 0.05, 0.03
1 0.99, 0.13, 0.02, 0.04
1 1.00, 0.12, 0.04, 0.03
1 0.82, 0.11, 0.05, 0.03
1 0.85, 0.11, 0.08, 0.02
1 0.94, 0.02, 0.03, 0.04
1 0.97, 0.03, 0.02, 0.03
1 1.36, 0.07, 0.06, 0.03
1 1.30, 0.06, 0.06, 0.04
1 1.36, 0.00, 0.03, 0.01
1 1.42, 0.13, 0.04, 0.02
1 1.45, 0.14, 0.04, 0.05
