1 371.5, 1224.5, 87.0, 91.0
1 263.5, 1267.5, 114.5, 94.0
1 519.5, 1226.5, 89.0, 100.0
1 2135.5, 1230.5, 109.0, 110.0
1 788.5, 1233.5, 140.0, 80.0
1 2270.5, 1243.5, 69.0, 68.0
1 1216.5, 1248.5, 61.0, 87.0
1 1741.5, 1248.5, 102.0, 99.0
1 82.5, 1254.5, 93.0, 119.0
1 894.5, 1256.5, 111.0, 88.0
1 2813.5, 1256.5, 86.0, 93.0
1 2862.5, 1267.5, 97.0, 87.0
1 309.5, 1269.5, 111.0, 90.0
1 704.5, 1277.5, 108.0, 82.0
1 901.5, 1278.5, 129.0, 82.0
1 1448.5, 1281.5, 47.0, 87.0
1 1615.5, 1281.5, 85.0, 88.0
1 2029.5, 1280.5, 79.0, 103.0
1 523.5, 1283.5, 149.0, 74.0
1 589.5, 1305.5, 69.0, 84.0
1 1097.5, 1286.5, 121.0, 97.0
1 989.5, 1287.5, 133.0, 70.0
1 1524.5, 1286.5, 132.0, 83.0
1 1894.5, 1290.5, 69.0, 94.0
1 1290.5, 1294.5, 71.0, 62.0
1 1642.5, 1298.5, 82.0, 83.0
1 2450.5, 1298.5, 139.0, 67.0
1 2322.5, 1301.5, 82.53, 107.0
1 762.5, 1302.5, 119.0, 106.0
1 1951.5, 1302.5, 64.0, 88.0
1 2764.5, 1303.5, 74.0, 116.0
1 2146.5, 1304.5, 98.0, 65.0
1 674.5, 1308.5, 83.0, 99.0
1 645.5, 1350.5, 64.0, 75.0
1 2217.5, 1309.5, 102.0, 100.0
1 2138.5, 1342.5, 103.0, 81.0
1 1811.5, 1311.5, 88.0, 56.0
1 1322.5, 1317.5, 99.0, 107.0
1 2561.5, 1321.5, 61.0, 84.0
1 34.5, 1323.5, 46.0, 58.0
1 2605.5, 1336.5, 70.0, 101.0
1 2667.5, 1344.5, 40.0, 60.0
1 808.5, 1332.5, 89.0, 120.0
1 2085.5, 1333.5, 58.0, 95.0
1 388.5, 1334.5, 63.0, 96.0
1 2448.5, 1336.5, 58.0, 85.0
1 1176.5, 1338.5, 82.0, 44.0
1 1663.14, 1323.88, 65.36, 126.24
1 1250.5, 1346.5, 77.0, 111.0
1 2863.5, 1348.5, 113.0, 94.0
1 2920.5, 1362.5, 101.0, 89.0
1 991.5, 1348.5, 80.0, 112.0
1 1037.5, 1380.5, 55.0, 92.0
1 2392.5, 1349.5, 67.0, 124.0
1 891.5, 1350.5, 116.0, 42.0
1 1420.5, 1350.5, 101.0, 75.0
1 2302.5, 1351.5, 69.0, 96.0
1 457.5, 1354.5, 54.0, 88.0
1 1193.5, 1355.5, 78.0, 104.0
1 3003.5, 1357.5, 88.0, 103.0
1 -0.5, 1361.5, 42.0, 104.0
1 1321.5, 1366.5, 96.0, 105.0
1 1465.5, 1364.5, 148.0, 75.0
1 32.5, 1368.5, 85.0, 106.0
1 1770.5, 1368.5, 83.0, 100.0
1 1814.5, 1379.5, 57.0, 125.0
1 1998.5, 1383.5, 58.0, 111.0
1 1914.5, 1370.5, 55.0, 108.0
1 1950.5, 1392.5, 55.0, 127.0
1 2032.5, 1371.5, 63.0, 90.0
1 173.5, 1379.5, 60.0, 99.0
1 1522.5, 1378.5, 112.0, 87.0
1 1623.5, 1379.5, 43.0, 84.0
1 2215.5, 1379.5, 94.0, 104.0
1 1094.5, 1381.5, 99.0, 66.0
1 1858.5, 1382.5, 59.0, 137.0
1 692.5, 1390.5, 76.0, 125.0
1 2157.5, 1388.5, 63.0, 117.0
1 2741.5, 1389.5, 78.0, 120.0
1 872.5, 1391.5, 122.0, 50.0
1 614.5, 1393.5, 80.0, 83.0
1 88.5, 1394.5, 81.0, 116.0
1 507.5, 1397.5, 72.0, 130.0
1 403.5, 1398.5, 69.0, 103.0
1 574.5, 1399.5, 72.0, 117.0
1 3031.5, 1401.5, 107.0, 102.0
1 233.5, 1405.5, 119.0, 78.0
1 2612.0, 1405.5, 99.5, 71.0
1 2353.5, 1406.5, 69.0, 100.0
1 2529.5, 1406.5, 77.0, 132.0
1 697.5, 1411.5, 113.0, 199.0
1 1215.5, 1427.5, 103.0, 109.0
1 2100.5, 1424.5, 59.0, 99.0
1 2476.5, 1425.5, 73.0, 109.0
1 925.5, 1426.5, 81.0, 82.0
1 1063.5, 1427.5, 81.0, 101.0
1 1520.5, 1429.5, 98.0, 97.0
1 2054.5, 1431.5, 67.0, 84.0
1 2683.5, 1431.5, 76.0, 144.0
1 1409.5, 1435.5, 129.0, 50.0
1 2210.5, 1434.5, 100.0, 118.0
1 2307.5, 1438.5, 53.0, 124.0
1 2246.5, 1475.5, 71.0, 113.0
1 2784.5, 1440.5, 89.0, 105.0
1 1628.5, 1443.5, 80.0, 122.0
1 880.5, 1446.5, 63.0, 102.0
1 1585.5, 1447.5, 59.0, 99.0
1 2952.5, 1452.5, 85.0, 126.0
1 2628.5, 1455.5, 80.0, 125.0
1 0.5, 1461.5, 42.0, 73.0
1 1144.5, 1460.5, 101.0, 81.0
1 791.5, 1465.5, 100.0, 48.0
1 942.5, 1464.5, 98.0, 85.0
1 1705.5, 1467.5, 112.0, 60.0
1 1713.5, 1527.5, 124.0, 113.0
1 2861.5, 1467.5, 63.0, 82.0
1 0.5, 1472.5, 88.0, 91.0
1 314.5, 1474.5, 68.0, 59.0
1 2335.5, 1477.5, 65.0, 150.0
1 2563.5, 1477.5, 81.0, 94.0
1 1296.5, 1478.5, 86.0, 109.0
1 1385.5, 1481.5, 114.0, 50.0
1 1866.5, 1482.5, 85.0, 109.0
1 71.5, 1489.5, 108.0, 103.0
1 1058.5, 1488.5, 89.0, 119.0
1 723.5, 1491.5, 93.0, 133.0
1 1457.5, 1496.5, 68.0, 119.0
1 1486.5, 1513.5, 96.0, 109.0
1 2380.5, 1497.5, 80.0, 136.0
1 1987.5, 1501.5, 105.0, 47.0
1 2128.5, 1502.5, 96.0, 57.0
1 1740.5, 1503.5, 125.0, 68.0
1 594.5, 1504.5, 85.0, 119.0
1 954.5, 1504.5, 104.0, 125.0
1 648.5, 1507.5, 55.0, 116.0
1 2443.5, 1506.5, 75.0, 113.0
1 94.5, 1513.5, 101.0, 90.0
1 338.5, 1512.5, 157.0, 105.0
1 3005.5, 1514.5, 86.0, 167.0
1 798.5, 1515.5, 85.0, 135.0
1 2829.5, 1515.5, 71.0, 90.0
1 762.5, 1518.5, 74.0, 103.0
1 2729.81, 1519.5, 121.77, 103.5
1 3069.5, 1521.5, 78.0, 130.0
1 452.5, 1522.5, 128.0, 133.0
1 1931.5, 1522.5, 132.0, 59.0
1 1921.5, 1538.5, 54.0, 93.0
1 1151.5, 1529.5, 73.0, 121.0
1 192.5, 1532.5, 105.0, 97.0
1 966.5, 1531.5, 103.0, 158.0
1 1620.5, 1534.5, 90.0, 136.0
1 2898.5, 1532.5, 120.0, 121.0
1 837.5, 1534.5, 102.0, 113.0
1 2494.5, 1537.5, 70.0, 132.0
1 3094.5, 1537.5, 125.0, 129.0
1 1571.5, 1539.5, 68.0, 135.0
1 110.5, 1541.5, 125.0, 102.0
1 1212.5, 1543.5, 67.0, 128.0
1 487.5, 1547.5, 123.0, 116.0
1 878.5, 1554.5, 80.0, 139.0
1 1690.5, 1555.5, 85.0, 118.0
1 2000.5, 1591.5, 76.0, 138.0
1 3204.5, 1566.5, 83.0, 151.0
1 2123.5, 1568.5, 57.0, 117.0
1 1270.5, 1572.5, 107.0, 112.0
1 3269.5, 1576.5, 84.0, 133.0
1 3345.5, 1586.5, 77.0, 115.0
1 1398.5, 1595.5, 69.0, 128.0
1 997.5, 1598.5, 114.0, 131.0
1 1856.5, 1598.5, 72.0, 122.0
1 1909.5, 1616.5, 79.0, 127.0
1 1470.5, 1599.5, 89.0, 125.0
1 2068.5, 1607.5, 64.0, 144.0
1 1525.5, 1611.5, 57.0, 117.0
1 60.5, 1629.5, 159.0, 77.0
1 3056.5, 1646.5, 156.0, 84.0
1 1751.5, 1656.5, 94.0, 132.0
1 1654.5, 1662.5, 114.0, 123.0
1 -0.5, 1754.5, 56.0, 54.0
1 797.5, 1850.5, 63.0, 124.0
1 2366.5, 1952.5, 138.0, 53.0
1 2263.5, 1973.5, 72.0, 124.0
1 2476.5, 2013.5, 134.0, 59.0
1 2177.5, 2017.5, 47.0, 55.0
1 2228.5, 2046.5, 87.0, 78.0
1 2927.5, 2047.5, 119.0, 130.0
1 2761.5, 2094.5, 99.0, 61.0
1 1565.3, 823.25, 68.0, 80.0
1 2791.28, 1548.0, 74.3, 85.75
1 1972.0, 1556.25, 151.27, 102.75
1 1709.74, 1361.5, 80.01, 108.5
1 1713.37, 1344.12, 108.64, 55.76
1 3785.59, 2436.0, 214.53, 176.5
